6c9cca9a-e632-411c-a02c-75bf2f200016,Tiki Phone,https://tiki.vn/api/personalish/v1/blocks/listings?limit={0}&category=1795&page={1}&sort=newest,t,30,1,2,"",tiki.vn,Tiki,2022-10-01 14:19:57.795764+09,2022-10-22 22:27:07.290863+09,f,"","",t,,
f8439a9e-cbe5-48c1-8cd7-38c175437177,Hải Triều - Watch,https://donghohaitrieu.com/brand/seiko/page/{0},f,0,1,1,https://donghohaitrieu.com/san-pham,donghohaitrieu.com,donghohaitrieu,2022-10-01 14:19:57.791948+09,2022-10-23 02:30:18.918355+09,t,"","",t,,
704c06a8-45d3-498b-a9be-33d37dfab72f,Shopee - Laptop,https://shopee.vn/Laptop-cat.11035954.11036015?page={},f,30,0,10,https://shopee.vn/,shopee.vn,shopee,2022-10-24 21:40:12.971967+09,2022-10-28 00:08:48.988948+09,f,shopee-search-item-result,shopee-search-item-result__item,t,9e8d05c5-071f-45d3-9fdc-36e13dbfe790,5492a068-c3d5-425e-8f44-88553114fe67
a263160f-ad6e-4d67-824f-c58169f41513,Shopee - Thiết bị điện tử,https://shopee.vn/Thi%E1%BA%BFt-B%E1%BB%8B-%C4%90i%E1%BB%87n-T%E1%BB%AD-cat.11036132?page={0},f,30,0,2,https://shopee.vn/,shopee.vn,shopee,2022-10-20 20:38:42.041405+09,2022-10-24 21:38:13.853259+09,f,shopee-search-item-result,shopee-search-item-result__item,f,9e8d05c5-071f-45d3-9fdc-36e13dbfe790,5492a068-c3d5-425e-8f44-88553114fe67
